Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Número de Contêineres,Tipo de Contêineres
Navio C,2023-01-03,Los Angeles,Manuseio de Contêineres,91950.0,Manuseio de 1839 contêineres (20'),1839.0,20'
Navio C,2023-01-03,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-03,Singapura,Combustível,12475.82,Combustível em Singapura,,
Navio D,2023-01-03,Los Angeles,Taxas Portuárias,4554.38,Taxas portuárias em Los Angeles,,
Navio D,2023-01-03,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-03,Singapura,Combustível,12438.83,Combustível em Singapura,,
Navio D,2023-01-03,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-03,Los Angeles,Manuseio de Contêineres,153760.0,Manuseio de 1922 contêineres (40'),1922.0,40'
Navio E,2023-01-03,Los Angeles,Combustível,8549.28,Combustível em Los Angeles,,
Navio A,2023-01-04,Los Angeles,Manutenção,2104.67,Manutenção e reparos,,
Navio A,2023-01-04,Singapura,Combustível,17065.55,Combustível em Singapura,,
Navio A,2023-01-04,Roterdã,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-04,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-04,Xangai,Taxas Portuárias,2090.34,Taxas portuárias em Xangai,,
Navio B,2023-01-04,Singapura,Taxas Portuárias,4950.87,Taxas portuárias em Singapura,,
Navio B,2023-01-04,Hamburgo,Manutenção,2736.62,Manutenção e reparos,,
Navio B,2023-01-04,Roterdã,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-04,Roterdã,Taxas Portuárias,4632.76,Taxas portuárias em Roterdã,,
Navio C,2023-01-04,Hamburgo,Manuseio de Contêineres,109840.0,Manuseio de 1373 contêineres (40'),1373.0,40'
Navio C,2023-01-04,Roterdã,Taxas Portuárias,1580.3,Taxas portuárias em Roterdã,,
Navio D,2023-01-04,Los Angeles,Manuseio de Contêineres,97700.0,Manuseio de 1954 contêineres (20'),1954.0,20'
Navio D,2023-01-04,Singapura,Manuseio de Contêineres,135600.0,Manuseio de 1130 contêineres (Reefer),1130.0,Reefer
Navio D,2023-01-04,Singapura,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-04,Singapura,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-04,Roterdã,Combustível,16509.19,Combustível em Roterdã,,
Navio E,2023-01-04,Los Angeles,Combustível,10015.84,Combustível em Los Angeles,,
Navio E,2023-01-04,Los Angeles,Combustível,6016.45,Combustível em Los Angeles,,
Navio E,2023-01-04,Roterdã,Manuseio de Contêineres,78120.0,Manuseio de 651 contêineres (Reefer),651.0,Reefer
Navio A,2023-01-05,Los Angeles,Taxas Portuárias,2209.18,Taxas portuárias em Los Angeles,,
Navio B,2023-01-05,Roterdã,Taxas Portuárias,4802.16,Taxas portuárias em Roterdã,,
Navio B,2023-01-05,Los Angeles,Combustível,18225.16,Combustível em Los Angeles,,
Navio B,2023-01-05,Xangai,Combustível,17636.71,Combustível em Xangai,,
Navio B,2023-01-05,Singapura,Manuseio de Contêineres,28750.0,Manuseio de 575 contêineres (20'),575.0,20'
Navio B,2023-01-05,Hamburgo,Manuseio de Contêineres,56050.0,Manuseio de 1121 contêineres (20'),1121.0,20'
Navio C,2023-01-05,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-05,Roterdã,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-05,Los Angeles,Taxas Portuárias,1386.47,Taxas portuárias em Los Angeles,,
Navio D,2023-01-05,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-05,Hamburgo,Manutenção,2821.04,Manutenção e reparos,,
Navio D,2023-01-05,Roterdã,Manuseio de Contêineres,80000.0,Manuseio de 1600 contêineres (20'),1600.0,20'
Navio E,2023-01-05,Singapura,Combustível,14948.79,Combustível em Singapura,,
Navio E,2023-01-05,Hamburgo,Combustível,10980.07,Combustível em Hamburgo,,
Navio E,2023-01-05,Xangai,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-05,Hamburgo,Taxas Portuárias,4454.0,Taxas portuárias em Hamburgo,,
Navio E,2023-01-05,Singapura,Manuseio de Contêineres,158320.0,Manuseio de 1979 contêineres (40'),1979.0,40'
Navio A,2023-01-06,Hamburgo,Combustível,11755.72,Combustível em Hamburgo,,
Navio B,2023-01-06,Los Angeles,Taxas Portuárias,3692.14,Taxas portuárias em Los Angeles,,
Navio B,2023-01-06,Singapura,Combustível,9887.78,Combustível em Singapura,,
Navio B,2023-01-06,Xangai,Manutenção,1062.25,Manutenção e reparos,,
Navio C,2023-01-06,Singapura,Manuseio de Contêineres,155760.0,Manuseio de 1298 contêineres (Reefer),1298.0,Reefer
Navio C,2023-01-06,Xangai,Manutenção,933.75,Manutenção e reparos,,
Navio C,2023-01-06,Roterdã,Manuseio de Contêineres,31300.0,Manuseio de 626 contêineres (20'),626.0,20'
Navio C,2023-01-06,Hamburgo,Combustível,10910.23,Combustível em Hamburgo,,
Navio D,2023-01-06,Singapura,Manutenção,1503.27,Manutenção e reparos,,
Navio D,2023-01-06,Roterdã,Combustível,11710.13,Combustível em Roterdã,,
Navio E,2023-01-06,Hamburgo,Combustível,19136.81,Combustível em Hamburgo,,
Navio A,2023-01-07,Singapura,Combustível,18621.95,Combustível em Singapura,,
Navio A,2023-01-07,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-07,Singapura,Manuseio de Contêineres,76800.0,Manuseio de 1536 contêineres (20'),1536.0,20'
Navio B,2023-01-07,Roterdã,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-07,Los Angeles,Combustível,17255.62,Combustível em Los Angeles,,
Navio C,2023-01-07,Hamburgo,Manutenção,2849.18,Manutenção e reparos,,
Navio D,2023-01-07,Xangai,Combustível,8048.53,Combustível em Xangai,,
Navio D,2023-01-07,Hamburgo,Manuseio de Contêineres,128480.0,Manuseio de 1606 contêineres (40'),1606.0,40'
Navio E,2023-01-07,Singapura,Manuseio de Contêineres,164880.0,Manuseio de 1374 contêineres (Reefer),1374.0,Reefer
Navio E,2023-01-07,Hamburgo,Taxas Portuárias,2164.95,Taxas portuárias em Hamburgo,,
Navio A,2023-01-08,Roterdã,Manutenção,1992.54,Manutenção e reparos,,
Navio A,2023-01-08,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-08,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-08,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-08,Xangai,Combustível,14363.59,Combustível em Xangai,,
Navio B,2023-01-08,Singapura,Manuseio de Contêineres,123000.0,Manuseio de 1025 contêineres (Reefer),1025.0,Reefer
Navio C,2023-01-08,Roterdã,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-08,Hamburgo,Combustível,14244.1,Combustível em Hamburgo,,
Navio D,2023-01-08,Singapura,Taxas Portuárias,2172.55,Taxas portuárias em Singapura,,
Navio D,2023-01-08,Xangai,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-08,Hamburgo,Combustível,6598.89,Combustível em Hamburgo,,
Navio E,2023-01-08,Singapura,Combustível,17787.17,Combustível em Singapura,,
Navio E,2023-01-08,Xangai,Manuseio de Contêineres,65350.0,Manuseio de 1307 contêineres (20'),1307.0,20'
Navio E,2023-01-08,Roterdã,Manutenção,768.76,Manutenção e reparos,,
Navio A,2023-01-09,Hamburgo,Manutenção,807.63,Manutenção e reparos,,
Navio A,2023-01-09,Roterdã,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-09,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-09,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-09,Singapura,Taxas Portuárias,4120.37,Taxas portuárias em Singapura,,
Navio B,2023-01-09,Xangai,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-09,Singapura,Manutenção,1202.17,Manutenção e reparos,,
Navio C,2023-01-09,Hamburgo,Combustível,17963.71,Combustível em Hamburgo,,
Navio C,2023-01-09,Roterdã,Manuseio de Contêineres,62050.0,Manuseio de 1241 contêineres (20'),1241.0,20'
Navio C,2023-01-09,Xangai,Manutenção,2448.18,Manutenção e reparos,,
Navio C,2023-01-09,Xangai,Manuseio de Contêineres,159040.0,Manuseio de 1988 contêineres (40'),1988.0,40'
Navio D,2023-01-09,Singapura,Manuseio de Contêineres,77700.0,Manuseio de 1554 contêineres (20'),1554.0,20'
Navio E,2023-01-09,Singapura,Taxas Portuárias,1691.33,Taxas portuárias em Singapura,,
Navio E,2023-01-09,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-10,Hamburgo,Combustível,19412.04,Combustível em Hamburgo,,
Navio A,2023-01-10,Roterdã,Taxas Portuárias,4508.8,Taxas portuárias em Roterdã,,
Navio A,2023-01-10,Roterdã,Manutenção,2464.19,Manutenção e reparos,,
Navio A,2023-01-10,Singapura,Manuseio de Contêineres,156120.0,Manuseio de 1301 contêineres (Reefer),1301.0,Reefer
Navio B,2023-01-10,Xangai,Manuseio de Contêineres,138720.0,Manuseio de 1156 contêineres (Reefer),1156.0,Reefer
Navio C,2023-01-10,Los Angeles,Combustível,19018.19,Combustível em Los Angeles,,
Navio D,2023-01-10,Singapura,Combustível,11200.27,Combustível em Singapura,,
Navio D,2023-01-10,Hamburgo,Manutenção,2027.56,Manutenção e reparos,,
Navio D,2023-01-10,Singapura,Manutenção,612.48,Manutenção e reparos,,
Navio D,2023-01-10,Singapura,Taxas Portuárias,4122.83,Taxas portuárias em Singapura,,
Navio D,2023-01-10,Singapura,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-10,Roterdã,Manuseio de Contêineres,79050.0,Manuseio de 1581 contêineres (20'),1581.0,20'
Navio E,2023-01-10,Xangai,Combustível,14435.93,Combustível em Xangai,,
Navio E,2023-01-10,Los Angeles,Manuseio de Contêineres,44960.0,Manuseio de 562 contêineres (40'),562.0,40'
Navio E,2023-01-10,Roterdã,Taxas Portuárias,4720.91,Taxas portuárias em Roterdã,,
Navio A,2023-01-11,Hamburgo,Manuseio de Contêineres,146080.0,Manuseio de 1826 contêineres (40'),1826.0,40'
Navio B,2023-01-11,Xangai,Manuseio de Contêineres,135360.0,Manuseio de 1692 contêineres (40'),1692.0,40'
Navio B,2023-01-11,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-11,Los Angeles,Taxas Portuárias,4259.76,Taxas portuárias em Los Angeles,,
Navio C,2023-01-11,Hamburgo,Manuseio de Contêineres,48000.0,Manuseio de 600 contêineres (40'),600.0,40'
Navio C,2023-01-11,Hamburgo,Taxas Portuárias,1734.32,Taxas portuárias em Hamburgo,,
Navio C,2023-01-11,Singapura,Manuseio de Contêineres,38800.0,Manuseio de 776 contêineres (20'),776.0,20'
Navio D,2023-01-11,Xangai,Manuseio de Contêineres,68400.0,Manuseio de 570 contêineres (Reefer),570.0,Reefer
Navio D,2023-01-11,Roterdã,Manuseio de Contêineres,75500.0,Manuseio de 1510 contêineres (20'),1510.0,20'
Navio E,2023-01-11,Hamburgo,Taxas Portuárias,1671.3,Taxas portuárias em Hamburgo,,
Navio A,2023-01-12,Los Angeles,Manuseio de Contêineres,66240.0,Manuseio de 828 contêineres (40'),828.0,40'
Navio A,2023-01-12,Xangai,Manutenção,1615.1,Manutenção e reparos,,
Navio A,2023-01-12,Roterdã,Taxas Portuárias,2167.02,Taxas portuárias em Roterdã,,
Navio A,2023-01-12,Los Angeles,Combustível,9137.77,Combustível em Los Angeles,,
Navio A,2023-01-12,Roterdã,Taxas Portuárias,2235.21,Taxas portuárias em Roterdã,,
Navio B,2023-01-12,Xangai,Combustível,9304.61,Combustível em Xangai,,
Navio B,2023-01-12,Los Angeles,Manutenção,1310.46,Manutenção e reparos,,
Navio C,2023-01-12,Roterdã,Combustível,15768.63,Combustível em Roterdã,,
Navio C,2023-01-12,Roterdã,Manutenção,1993.49,Manutenção e reparos,,
Navio C,2023-01-12,Roterdã,Taxas Portuárias,2623.72,Taxas portuárias em Roterdã,,
Navio D,2023-01-12,Xangai,Taxas Portuárias,2019.38,Taxas portuárias em Xangai,,
Navio E,2023-01-12,Roterdã,Manutenção,2905.53,Manutenção e reparos,,
Navio E,2023-01-12,Roterdã,Manuseio de Contêineres,156320.0,Manuseio de 1954 contêineres (40'),1954.0,40'
Navio E,2023-01-12,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-13,Roterdã,Manuseio de Contêineres,71750.0,Manuseio de 1435 contêineres (20'),1435.0,20'
Navio A,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-13,Roterdã,Taxas Portuárias,1160.52,Taxas portuárias em Roterdã,,
Navio A,2023-01-13,Singapura,Manuseio de Contêineres,116400.0,Manuseio de 1455 contêineres (40'),1455.0,40'
Navio A,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-13,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-13,Hamburgo,Combustível,12068.25,Combustível em Hamburgo,,
Navio B,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-13,Los Angeles,Combustível,17829.18,Combustível em Los Angeles,,
Navio C,2023-01-13,Singapura,Combustível,11519.56,Combustível em Singapura,,
Navio C,2023-01-13,Xangai,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-13,Hamburgo,Manuseio de Contêineres,183840.0,Manuseio de 1532 contêineres (Reefer),1532.0,Reefer
Navio D,2023-01-13,Hamburgo,Combustível,7451.13,Combustível em Hamburgo,,
Navio D,2023-01-13,Xangai,Manutenção,1337.45,Manutenção e reparos,,
Navio E,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-13,Los Angeles,Manutenção,794.07,Manutenção e reparos,,
Navio A,2023-01-14,Xangai,Taxas Portuárias,3347.75,Taxas portuárias em Xangai,,
Navio A,2023-01-14,Hamburgo,Manuseio de Contêineres,136880.0,Manuseio de 1711 contêineres (40'),1711.0,40'
Navio B,2023-01-14,Hamburgo,Manutenção,1388.93,Manutenção e reparos,,
Navio C,2023-01-14,Roterdã,Manuseio de Contêineres,104160.0,Manuseio de 868 contêineres (Reefer),868.0,Reefer
Navio D,2023-01-14,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-14,Hamburgo,Manutenção,1482.64,Manutenção e reparos,,
Navio D,2023-01-14,Los Angeles,Manutenção,1911.25,Manutenção e reparos,,
Navio D,2023-01-14,Xangai,Taxas Portuárias,4011.47,Taxas portuárias em Xangai,,
Navio E,2023-01-14,Hamburgo,Combustível,17516.99,Combustível em Hamburgo,,
Navio E,2023-01-14,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-14,Roterdã,Taxas Portuárias,2446.96,Taxas portuárias em Roterdã,,
Navio A,2023-01-15,Los Angeles,Taxas Portuárias,1186.31,Taxas portuárias em Los Angeles,,
Navio A,2023-01-15,Los Angeles,Manuseio de Contêineres,42300.0,Manuseio de 846 contêineres (20'),846.0,20'
Navio A,2023-01-15,Singapura,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-15,Hamburgo,Manuseio de Contêineres,84600.0,Manuseio de 705 contêineres (Reefer),705.0,Reefer
Navio C,2023-01-15,Singapura,Combustível,18163.16,Combustível em Singapura,,
Navio C,2023-01-15,Xangai,Taxas Portuárias,3092.74,Taxas portuárias em Xangai,,
Navio D,2023-01-15,Roterdã,Taxas Portuárias,1053.08,Taxas portuárias em Roterdã,,
Navio D,2023-01-15,Singapura,Taxas Portuárias,2085.33,Taxas portuárias em Singapura,,
Navio D,2023-01-15,Xangai,Manuseio de Contêineres,47450.0,Manuseio de 949 contêineres (20'),949.0,20'
Navio D,2023-01-15,Singapura,Manutenção,2754.72,Manutenção e reparos,,
Navio D,2023-01-15,Roterdã,Taxas Portuárias,4885.48,Taxas portuárias em Roterdã,,
Navio E,2023-01-15,Hamburgo,Combustível,9255.22,Combustível em Hamburgo,,
Navio E,2023-01-15,Los Angeles,Manutenção,1666.25,Manutenção e reparos,,
Navio E,2023-01-15,Los Angeles,Manutenção,919.77,Manutenção e reparos,,
Navio A,2023-01-16,Roterdã,Combustível,11383.97,Combustível em Roterdã,,
Navio A,2023-01-16,Xangai,Combustível,16660.17,Combustível em Xangai,,
Navio B,2023-01-16,Roterdã,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-16,Xangai,Combustível,9642.59,Combustível em Xangai,,
Navio B,2023-01-16,Singapura,Taxas Portuárias,1848.61,Taxas portuárias em Singapura,,
Navio B,2023-01-16,Los Angeles,Taxas Portuárias,4812.85,Taxas portuárias em Los Angeles,,
Navio B,2023-01-16,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-16,Singapura,Combustível,14547.59,Combustível em Singapura,,
Navio C,2023-01-16,Xangai,Manuseio de Contêineres,136560.0,Manuseio de 1138 contêineres (Reefer),1138.0,Reefer
Navio C,2023-01-16,Hamburgo,Manuseio de Contêineres,124560.0,Manuseio de 1557 contêineres (40'),1557.0,40'
Navio C,2023-01-16,Roterdã,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-16,Xangai,Taxas Portuárias,3413.38,Taxas portuárias em Xangai,,
Navio D,2023-01-16,Hamburgo,Manuseio de Contêineres,217800.0,Manuseio de 1815 contêineres (Reefer),1815.0,Reefer
Navio E,2023-01-16,Los Angeles,Manuseio de Contêineres,105920.0,Manuseio de 1324 contêineres (40'),1324.0,40'
Navio E,2023-01-16,Los Angeles,Manuseio de Contêineres,53450.0,Manuseio de 1069 contêineres (20'),1069.0,20'
Navio A,2023-01-17,Singapura,Manuseio de Contêineres,50080.0,Manuseio de 626 contêineres (40'),626.0,40'
Navio B,2023-01-17,Hamburgo,Manutenção,2137.99,Manutenção e reparos,,
Navio C,2023-01-17,Los Angeles,Manuseio de Contêineres,64320.0,Manuseio de 536 contêineres (Reefer),536.0,Reefer
Navio C,2023-01-17,Roterdã,Taxas Portuárias,3901.28,Taxas portuárias em Roterdã,,
Navio D,2023-01-17,Xangai,Combustível,17836.57,Combustível em Xangai,,
Navio D,2023-01-17,Roterdã,Taxas Portuárias,2667.16,Taxas portuárias em Roterdã,,
Navio D,2023-01-17,Roterdã,Taxas Portuárias,2249.24,Taxas portuárias em Roterdã,,
Navio E,2023-01-17,Hamburgo,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-17,Xangai,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-17,Hamburgo,Taxas Portuárias,3760.06,Taxas portuárias em Hamburgo,,
Navio E,2023-01-17,Los Angeles,Taxas Portuárias,1840.71,Taxas portuárias em Los Angeles,,
Navio E,2023-01-17,Los Angeles,Manutenção,2631.45,Manutenção e reparos,,
Navio A,2023-01-18,Roterdã,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-18,Xangai,Combustível,18627.86,Combustível em Xangai,,
Navio B,2023-01-18,Xangai,Manutenção,1098.97,Manutenção e reparos,,
Navio B,2023-01-18,Xangai,Taxas Portuárias,1093.21,Taxas portuárias em Xangai,,
Navio B,2023-01-18,Xangai,Combustível,5855.5,Combustível em Xangai,,
Navio C,2023-01-18,Roterdã,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-18,Los Angeles,Combustível,19784.27,Combustível em Los Angeles,,
Navio D,2023-01-18,Singapura,Manuseio de Contêineres,145200.0,Manuseio de 1210 contêineres (Reefer),1210.0,Reefer
Navio D,2023-01-18,Singapura,Taxas Portuárias,1633.2,Taxas portuárias em Singapura,,
Navio D,2023-01-18,Hamburgo,Manuseio de Contêineres,67950.0,Manuseio de 1359 contêineres (20'),1359.0,20'
Navio E,2023-01-18,Singapura,Taxas Portuárias,1519.54,Taxas portuárias em Singapura,,
Navio E,2023-01-18,Los Angeles,Taxas Portuárias,4185.37,Taxas portuárias em Los Angeles,,
Navio E,2023-01-18,Singapura,Combustível,17921.22,Combustível em Singapura,,
Navio E,2023-01-18,Los Angeles,Taxas Portuárias,4464.69,Taxas portuárias em Los Angeles,,
Navio E,2023-01-18,Xangai,Combustível,12523.93,Combustível em Xangai,,
Navio A,2023-01-19,Hamburgo,Manutenção,1187.26,Manutenção e reparos,,
Navio A,2023-01-19,Roterdã,Manuseio de Contêineres,63600.0,Manuseio de 1272 contêineres (20'),1272.0,20'
Navio A,2023-01-19,Singapura,Taxas Portuárias,3118.51,Taxas portuárias em Singapura,,
Navio A,2023-01-19,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-19,Singapura,Taxas Portuárias,3674.71,Taxas portuárias em Singapura,,
Navio B,2023-01-19,Roterdã,Manuseio de Contêineres,94550.0,Manuseio de 1891 contêineres (20'),1891.0,20'
Navio B,2023-01-19,Singapura,Seguros,1500.0,Seguro diário,,
Navio B,2023-01-19,Roterdã,Manuseio de Contêineres,136200.0,Manuseio de 1135 contêineres (Reefer),1135.0,Reefer
Navio C,2023-01-19,Los Angeles,Manuseio de Contêineres,234000.0,Manuseio de 1950 contêineres (Reefer),1950.0,Reefer
Navio D,2023-01-19,Los Angeles,Manuseio de Contêineres,108240.0,Manuseio de 902 contêineres (Reefer),902.0,Reefer
Navio D,2023-01-19,Xangai,Taxas Portuárias,3269.84,Taxas portuárias em Xangai,,
Navio D,2023-01-19,Los Angeles,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-19,Xangai,Manuseio de Contêineres,164760.0,Manuseio de 1373 contêineres (Reefer),1373.0,Reefer
Navio E,2023-01-19,Los Angeles,Combustível,5227.52,Combustível em Los Angeles,,
Navio E,2023-01-19,Los Angeles,Taxas Portuárias,3867.81,Taxas portuárias em Los Angeles,,
Navio E,2023-01-19,Xangai,Seguros,1500.0,Seguro diário,,
Navio E,2023-01-19,Xangai,Combustível,8868.08,Combustível em Xangai,,
Navio A,2023-01-20,Singapura,Manutenção,2155.42,Manutenção e reparos,,
Navio A,2023-01-20,Hamburgo,Combustível,19152.51,Combustível em Hamburgo,,
Navio B,2023-01-20,Los Angeles,Combustível,9149.85,Combustível em Los Angeles,,
Navio B,2023-01-20,Hamburgo,Combustível,11207.34,Combustível em Hamburgo,,
Navio B,2023-01-20,Singapura,Taxas Portuárias,3867.92,Taxas portuárias em Singapura,,
Navio C,2023-01-20,Los Angeles,Manuseio de Contêineres,207000.0,Manuseio de 1725 contêineres (Reefer),1725.0,Reefer
Navio C,2023-01-20,Roterdã,Manutenção,2756.24,Manutenção e reparos,,
Navio D,2023-01-20,Roterdã,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-20,Singapura,Taxas Portuárias,4508.39,Taxas portuárias em Singapura,,
Navio D,2023-01-20,Xangai,Manuseio de Contêineres,126960.0,Manuseio de 1058 contêineres (Reefer),1058.0,Reefer
Navio E,2023-01-20,Hamburgo,Manuseio de Contêineres,54240.0,Manuseio de 678 contêineres (40'),678.0,40'
Navio E,2023-01-20,Los Angeles,Manutenção,2131.07,Manutenção e reparos,,
Navio A,2023-01-21,Roterdã,Combustível,14657.1,Combustível em Roterdã,,
Navio A,2023-01-21,Los Angeles,Taxas Portuárias,1550.94,Taxas portuárias em Los Angeles,,
Navio A,2023-01-21,Xangai,Taxas Portuárias,4420.72,Taxas portuárias em Xangai,,
Navio A,2023-01-21,Roterdã,Combustível,5038.27,Combustível em Roterdã,,
Navio A,2023-01-21,Hamburgo,Manuseio de Contêineres,183840.0,Manuseio de 1532 contêineres (Reefer),1532.0,Reefer
Navio B,2023-01-21,Singapura,Seguros,1500.0,Seguro diário,,
Navio C,2023-01-21,Singapura,Manuseio de Contêineres,129840.0,Manuseio de 1623 contêineres (40'),1623.0,40'
Navio C,2023-01-21,Roterdã,Seguros,1500.0,Seguro diário,,
Navio D,2023-01-21,Singapura,Manutenção,1595.0,Manutenção e reparos,,
Navio E,2023-01-21,Xangai,Taxas Portuárias,1240.65,Taxas portuárias em Xangai,,
Navio A,2023-01-22,Xangai,Seguros,1500.0,Seguro diário,,
Navio A,2023-01-22,Xangai,Manuseio de Contêineres,74240.0,Manuseio de 928 contêineres (40'),928.0,40'
Navio B,2023-01-22,Los Angeles,Manutenção,2823.33,Manutenção e reparos,,
